CODMUNRES,ANO,ABORTOS_SUS_MENOR_30,ABORTOS_SUS_30_A_39,ABORTOS_SUS_40_OU_MAIS
431840,2016,0,0,0
431840,2017,0,0,0
431840,2018,0,0,0
431840,2019,0,0,0
431840,2020,1,0,0
431950,2012,0,0,0
431950,2013,0,0,0
431950,2014,0,0,0
431950,2015,0,0,0
431950,2016,0,0,0
431950,2017,0,0,0
431950,2018,0,0,0
431950,2019,0,0,0
431950,2020,0,1,0
432180,2012,0,0,0
432180,2013,0,0,0
432180,2014,0,0,0
432180,2015,0,0,0
432180,2016,0,0,0
432180,2017,0,0,0
432180,2018,0,0,0
432180,2019,0,1,0
432180,2020,0,0,0
432300,2012,0,0,0
432300,2013,0,0,0
432300,2014,0,0,0
432300,2015,0,0,0
432300,2016,0,0,0
432300,2017,1,0,0
432300,2018,0,0,0
432300,2019,0,1,0
432300,2020,0,0,0
500070,2012,0,0,0
500070,2013,0,0,0
500070,2014,0,0,0
500070,2015,0,0,0
500070,2016,0,0,0
500070,2017,0,0,0
500070,2018,0,0,0
500070,2019,0,0,0
500070,2020,1,0,0
500210,2012,0,0,0
500210,2013,0,0,0
500210,2014,0,0,0
500210,2015,0,0,0
500210,2016,1,0,0
500210,2017,0,0,0
500210,2018,0,0,0
500210,2019,0,0,0
500210,2020,0,0,0
500240,2012,0,0,0
500240,2013,0,0,0
500240,2014,0,0,0
500240,2015,0,0,0
500240,2016,0,0,0
500240,2017,0,0,0
500240,2018,0,0,0
500240,2019,0,0,0
500240,2020,1,0,0
500270,2012,0,0,0
500270,2013,0,0,0
500270,2014,0,0,0
500270,2015,0,0,0
500270,2016,1,0,0
500270,2017,0,1,0
500270,2018,0,0,0
500270,2019,1,0,0
500270,2020,0,0,0
500660,2012,0,0,0
500660,2013,0,0,0
500660,2014,0,0,0
500660,2015,0,0,0
500660,2016,0,0,0
500660,2017,1,0,0
500660,2018,0,0,0
500660,2019,0,0,0
500660,2020,0,0,0
510025,2012,0,0,0
510025,2013,0,0,0
510025,2014,0,0,0
510025,2015,0,0,0
510025,2016,0,0,0
510025,2017,0,0,0
510025,2018,0,0,0
510025,2019,0,0,0
510025,2020,1,0,0
510263,2012,0,0,0
510263,2013,0,0,0
510263,2014,0,0,0
510263,2015,0,0,0
510263,2016,0,0,0
510263,2017,0,0,0
510263,2018,1,0,0
510263,2019,0,0,0
510263,2020,0,0,0
510267,2012,0,0,0
510267,2013,0,0,0
510267,2014,0,0,0
510267,2015,0,0,0
510267,2016,0,0,0
510267,2017,0,1,0
510267,2018,0,0,0
510267,2019,0,0,0
510267,2020,0,0,0
510325,2012,0,0,0
510325,2013,0,0,0
510325,2014,0,0,0
510325,2015,0,0,0
510325,2016,0,0,0
510325,2017,0,0,0
510325,2018,0,0,0
510325,2019,1,0,0
510325,2020,1,0,0
510337,2012,0,0,0
510337,2013,0,0,0
510337,2014,0,0,0
510337,2015,0,0,0
510337,2016,0,0,0
510337,2017,0,0,0
510337,2018,0,0,0
510337,2019,0,0,0
510337,2020,1,0,0
510340,2012,0,0,0
510340,2013,0,0,0
510340,2014,0,0,0
510340,2015,0,0,0
510340,2016,1,0,0
510340,2017,0,0,0
510340,2018,0,1,0
510340,2019,0,0,0
510340,2020,0,0,0
510525,2012,0,0,0
510525,2013,0,0,0
510525,2014,0,0,0
510525,2015,0,0,0
510525,2016,0,0,0
510525,2017,0,0,0
510525,2018,0,0,0
510525,2019,0,0,0
510525,2020,1,0,0
510622,2012,0,0,0
510622,2013,0,0,0
510622,2014,0,0,0
510622,2015,0,0,0
510622,2016,0,0,0
510622,2017,0,0,0
510622,2018,0,1,0
510622,2019,0,0,0
510622,2020,0,0,0
510704,2012,0,0,0
510704,2013,0,0,0
510704,2014,0,0,0
510704,2015,0,0,0
510704,2016,0,0,0
510704,2017,0,0,0
510704,2018,0,0,0
510704,2019,0,0,0
510704,2020,1,0,0
510790,2012,0,0,0
510790,2013,0,0,0
510790,2014,0,0,0
510790,2015,0,0,0
510790,2016,0,1,0
510790,2017,0,0,0
510790,2018,1,0,0
510790,2019,0,0,0
510790,2020,0,0,0
510795,2012,0,0,0
510795,2013,0,0,0
510795,2014,0,0,0
510795,2015,0,0,0
510795,2016,0,0,0
510795,2017,0,0,0
510795,2018,0,0,0
510795,2019,0,0,0
510795,2020,1,0,0
520110,2012,0,0,0
520110,2013,0,0,0
520110,2014,0,0,0
520110,2015,0,0,0
520110,2016,2,0,0
520110,2017,0,0,0
520110,2018,0,0,0
520110,2019,0,0,0
520110,2020,0,1,0
520140,2012,0,0,0
520140,2013,0,0,0
520140,2014,0,0,0
520140,2015,0,0,0
520140,2016,0,0,0
520140,2017,0,0,0
520140,2018,0,0,0
520140,2019,0,0,0
520140,2020,2,0,0
520870,2012,0,0,0
520870,2013,0,0,0
520870,2014,0,0,0
520870,2015,0,1,0
520870,2016,0,0,0
520870,2017,0,0,0
520870,2018,0,0,0
520870,2019,0,0,0
520870,2020,2,0,0
521483,2012,0,0,0
521483,2013,0,0,0
521483,2014,0,0,0
521483,2015,0,0,0
521483,2016,0,0,0
521483,2017,0,0,0
521483,2018,0,0,0
521483,2019,0,0,0
521483,2020,1,0,0
522045,2012,0,0,0
522045,2013,1,0,0
522045,2014,0,0,0
522045,2015,0,0,0
522045,2016,0,0,0
522045,2017,0,0,0
522045,2018,0,0,0
522045,2019,0,0,0
522045,2020,0,0,0
530010,2012,0,0,0
530010,2013,0,0,0
530010,2014,0,0,0
530010,2015,0,0,0
530010,2016,0,0,0
530010,2017,0,0,0
530010,2018,0,0,0
530010,2019,0,0,0
530010,2020,2,0,0
120030,2012,0,0,0
120030,2013,0,0,0
120030,2014,0,0,0
120030,2015,0,0,0
120030,2016,0,0,0
120030,2017,0,1,0
120030,2018,0,0,0
120030,2019,0,0,0
120030,2020,0,0,0
120040,2012,2,0,0
120040,2013,0,0,0
120040,2014,1,0,0
120040,2015,1,0,0
120040,2016,1,0,0
120040,2017,1,1,0
120040,2018,0,0,0
120040,2019,1,0,0
120040,2020,0,1,0
120045,2012,0,0,0
120045,2013,1,0,0
120045,2014,0,0,0
120045,2015,1,0,0
120045,2016,0,0,0
120045,2017,0,0,0
120045,2018,0,0,0
120045,2019,0,0,0
120045,2020,1,0,0
130030,2012,0,0,0
130030,2013,0,0,0
130030,2014,0,0,0
130030,2015,0,0,0
130030,2016,0,0,0
130030,2017,0,0,0
130030,2018,0,0,0
130030,2019,1,0,0
130030,2020,0,0,0
130080,2012,0,1,0
130080,2013,1,1,0
130080,2014,0,0,0
130080,2015,0,0,0
130080,2016,0,0,0
130080,2017,0,0,0
130080,2018,0,0,0
130080,2019,0,0,0
130080,2020,0,0,0
130110,2012,0,0,0
130110,2013,0,0,0
130110,2014,0,0,0
130110,2015,0,0,0
130110,2016,0,0,0
130110,2017,2,0,0
130110,2018,0,0,0
130110,2019,0,0,0
130110,2020,0,0,0
130180,2012,0,0,0
130180,2013,0,0,0
130180,2014,0,0,0
130180,2015,0,0,0
130180,2016,0,0,0
130180,2017,0,0,0
130180,2018,2,0,0
130180,2019,0,0,0
130180,2020,0,0,0
130250,2012,0,0,0
130250,2013,1,0,0
130250,2014,0,0,0
130250,2015,0,0,0
130250,2016,0,0,0
130250,2017,0,0,0
130250,2018,0,0,0
130250,2019,0,0,0
130250,2020,0,0,0
130260,2012,0,0,0
130260,2013,0,1,0
130260,2014,0,0,0
130260,2015,0,0,0
130260,2016,0,0,0
130260,2017,0,0,0
130260,2018,1,0,0
130260,2019,1,0,1
130260,2020,0,0,0
130380,2012,0,0,0
130380,2013,0,0,0
130380,2014,0,0,0
130380,2015,0,0,0
130380,2016,0,0,0
130380,2017,1,0,0
130380,2018,0,0,0
130380,2019,0,0,0
130380,2020,0,0,0
140017,2012,0,0,0
140017,2013,1,0,0
140017,2014,0,0,0
140017,2015,0,0,0
140017,2016,0,0,0
140017,2017,0,0,0
140017,2018,0,0,0
140017,2019,0,0,0
140017,2020,0,0,0
150020,2012,0,0,0
150020,2013,1,0,0
150020,2014,0,0,0
150020,2015,1,0,0
150020,2016,0,0,0
150020,2017,0,0,0
150020,2018,0,0,0
150020,2019,0,0,0
150020,2020,1,0,0
150030,2012,330,89,20
150030,2013,355,121,13
150030,2014,390,107,19
150030,2015,453,117,21
150030,2016,388,122,23
150030,2017,431,101,20
150030,2018,446,114,25
150030,2019,407,124,23
150030,2020,304,95,14
150040,2012,0,0,0
150040,2013,0,0,0
150040,2014,0,0,0
150040,2015,0,0,0
150040,2016,0,0,0
150040,2017,1,0,0
150040,2018,1,0,0
150040,2019,0,0,0
150040,2020,0,0,0
150050,2012,103,28,0
150050,2013,112,34,4
150050,2014,98,27,3
150050,2015,113,35,4
150050,2016,90,22,9
150050,2017,96,30,7
150050,2018,101,23,3
150050,2019,101,34,4
150050,2020,77,29,3
150060,2012,0,0,0
150060,2013,1,0,0
150060,2014,0,0,0
150060,2015,1,0,0
150060,2016,0,0,0
150060,2017,0,0,0
150060,2018,0,0,0
150060,2019,0,0,0
150060,2020,0,0,0
150070,2012,8,0,0
150070,2013,14,6,2
150070,2014,10,5,0
150070,2015,9,4,0
150070,2016,7,4,0
150070,2017,4,1,0
150070,2018,16,6,0
150070,2019,7,4,0
150070,2020,7,4,1
150080,2012,0,0,0
150080,2013,0,0,0
150080,2014,0,0,0
150080,2015,0,0,0
150080,2016,0,0,0
150080,2017,0,0,0
150080,2018,0,0,0
150080,2019,1,0,0
150080,2020,0,1,0
150100,2012,0,0,0
150100,2013,0,0,0
150100,2014,0,0,0
150100,2015,0,1,0
150100,2016,0,0,0
150100,2017,1,1,0
150100,2018,1,0,0
150100,2019,0,0,0
150100,2020,0,1,0
150110,2012,0,0,0
150110,2013,0,0,0
150110,2014,1,0,0
150110,2015,0,0,0
150110,2016,0,0,0
150110,2017,0,0,0
150110,2018,0,0,0
150110,2019,0,0,0
150110,2020,0,0,0
150130,2012,0,0,0
150130,2013,0,0,0
150130,2014,0,0,0
150130,2015,0,0,0
150130,2016,0,0,0
150130,2017,0,1,0
150130,2018,0,0,0
150130,2019,0,0,0
150130,2020,1,0,0
150140,2012,0,0,0
150140,2013,1,0,0
150140,2014,0,0,0
150140,2015,0,0,0
150140,2016,0,1,0
150140,2017,0,1,0
150140,2018,1,0,0
150140,2019,0,0,0
150140,2020,0,0,0
150150,2012,0,0,0
150150,2013,0,1,0
150150,2014,0,0,0
150150,2015,0,0,0
150150,2016,1,0,0
150150,2017,0,0,0
150150,2018,0,0,0
150150,2019,0,0,0
150150,2020,0,0,0
150170,2012,0,0,0
150170,2013,0,0,0
150170,2014,0,0,0
150170,2015,1,0,0
150170,2016,0,0,0
150170,2017,0,0,0
150170,2018,0,0,0
150170,2019,0,0,0
150170,2020,0,0,0
150180,2012,120,28,11
150180,2013,129,44,8
150180,2014,147,41,14
150180,2015,144,35,6
150180,2016,129,36,5
150180,2017,144,48,8
150180,2018,146,42,7
150180,2019,109,35,5
150180,2020,112,19,0
150200,2012,0,0,0
150200,2013,0,0,1
150200,2014,1,0,0
150200,2015,0,0,0
150200,2016,0,0,0
150200,2017,3,1,0
150200,2018,0,1,0
150200,2019,2,0,0
150200,2020,0,0,0
150210,2012,0,0,0
150210,2013,0,0,0
150210,2014,0,0,0
150210,2015,0,0,0
150210,2016,1,0,0
150210,2017,0,0,0
150210,2018,1,0,0
150210,2019,0,0,0
150210,2020,0,0,0
150240,2012,0,0,0
150240,2013,0,0,0
150240,2014,0,0,0
150240,2015,0,0,0
150240,2016,0,0,0
150240,2017,0,0,0
150240,2018,0,0,0
150240,2019,0,0,0
150240,2020,0,1,0
150250,2012,60,15,2
150250,2013,83,20,3
150250,2014,80,12,4
150250,2015,85,15,3
150250,2016,78,17,1
150250,2017,50,17,2
150250,2018,67,21,5
150250,2019,73,21,2
150250,2020,54,18,1
150285,2012,0,0,0
150285,2013,0,0,0
150285,2014,0,0,0
150285,2015,0,0,0
150285,2016,0,0,0
150285,2017,0,0,0
150285,2018,0,0,0
150285,2019,0,0,0
150285,2020,1,0,0
150290,2012,0,0,0
150290,2013,0,0,0
150290,2014,0,0,0
150290,2015,0,0,0
150290,2016,0,0,0
150290,2017,0,0,0
150290,2018,1,0,0
150290,2019,0,0,0
150290,2020,0,0,0
150310,2012,80,24,4
150310,2013,78,20,3
150310,2014,93,31,6
150310,2015,94,29,3
150310,2016,99,26,6
150310,2017,86,22,9
150310,2018,90,33,5
150310,2019,85,16,4
150310,2020,49,21,4
150380,2012,0,0,0
150380,2013,0,0,0
150380,2014,2,0,0
150380,2015,0,0,0
150380,2016,0,0,0
150380,2017,2,0,0
150380,2018,0,0,0
150380,2019,0,0,0
150380,2020,0,0,0
150405,2012,0,0,0
150405,2013,0,0,0
150405,2014,0,0,0
150405,2015,0,0,0
150405,2016,0,0,0
150405,2017,0,0,0
150405,2018,0,0,0
150405,2019,0,0,0
150405,2020,1,0,0
150420,2012,1,0,0
150420,2013,0,0,0
150420,2014,0,0,0
150420,2015,0,0,0
150420,2016,0,0,0
150420,2017,1,0,0
150420,2018,0,0,0
150420,2019,0,0,0
150420,2020,0,0,0
150442,2012,0,0,0
150442,2013,0,0,0
150442,2014,1,0,0
150442,2015,0,0,0
150442,2016,0,0,0
150442,2017,0,0,0
150442,2018,0,0,0
150442,2019,0,0,0
150442,2020,0,0,0
150450,2012,1,0,0
150450,2013,0,0,0
150450,2014,1,1,0
150450,2015,2,0,0
150450,2016,1,0,0
150450,2017,2,0,0
150450,2018,0,0,0
150450,2019,4,0,0
150450,2020,2,0,0
150460,2012,0,1,0
150460,2013,0,0,0
150460,2014,0,0,0
150460,2015,0,0,0
150460,2016,0,0,0
150460,2017,0,1,0
150460,2018,0,0,0
150460,2019,0,0,0
150460,2020,0,0,0
150480,2012,0,0,0
150480,2013,0,0,0
150480,2014,0,0,0
150480,2015,0,0,0
150480,2016,0,0,0
150480,2017,0,0,0
150480,2018,0,0,0
150480,2019,0,1,0
150480,2020,0,0,0
150490,2012,0,0,0
150490,2013,0,0,0
150490,2014,0,0,0
150490,2015,0,0,0
150490,2016,0,0,0
150490,2017,0,0,0
150490,2018,1,0,0
150490,2019,0,0,0
150490,2020,0,0,0
150506,2012,0,0,0
150506,2013,0,0,0
150506,2014,0,0,0
150506,2015,0,0,0
150506,2016,1,0,0
150506,2017,0,0,0
150506,2018,0,0,0
150506,2019,0,0,0
150506,2020,0,0,0
150510,2012,1,1,0
150510,2013,4,0,0
150510,2014,0,0,0
150510,2015,3,1,0
150510,2016,0,0,1
150510,2017,4,0,1
150510,2018,5,0,0
150510,2019,0,0,0
150510,2020,2,1,0
150520,2012,0,0,0
150520,2013,0,0,0
150520,2014,2,0,0
150520,2015,0,0,0
150520,2016,0,0,0
150520,2017,0,0,0
150520,2018,1,1,0
150520,2019,0,0,0
150520,2020,0,0,0
150530,2012,0,0,0
150530,2013,0,0,0
150530,2014,0,0,0
150530,2015,0,1,0
150530,2016,0,0,0
150530,2017,0,0,0
150530,2018,1,1,0
150530,2019,0,0,0
150530,2020,1,0,0
150543,2012,0,0,0
150543,2013,0,0,0
150543,2014,0,0,0
150543,2015,0,1,0
150543,2016,0,0,0
150543,2017,0,0,0
150543,2018,0,0,0
150543,2019,0,0,0
150543,2020,0,0,0
150550,2012,0,0,0
150550,2013,0,0,0
150550,2014,0,0,0
150550,2015,0,0,0
150550,2016,0,0,0
150550,2017,0,0,0
150550,2018,1,0,1
150550,2019,0,0,0
150550,2020,0,0,0
150553,2012,0,0,0
150553,2013,0,0,0
150553,2014,0,0,0
150553,2015,1,0,0
150553,2016,0,0,0
150553,2017,0,0,0
150553,2018,0,0,0
150553,2019,0,0,0
150553,2020,1,0,0
150570,2012,0,0,0
150570,2013,0,0,0
150570,2014,0,0,0
150570,2015,1,0,0
150570,2016,0,1,0
150570,2017,0,0,0
150570,2018,0,0,0
150570,2019,0,0,0
150570,2020,0,0,0
150580,2012,5,0,1
150580,2013,1,3,0
150580,2014,6,2,0
150580,2015,5,3,0
150580,2016,3,0,0
150580,2017,5,5,0
150580,2018,6,2,0
150580,2019,6,3,0
150580,2020,11,1,0
150590,2012,0,0,0
150590,2013,1,0,0
150590,2014,1,0,0
150590,2015,1,0,0
150590,2016,1,0,0
150590,2017,0,0,0
150590,2018,0,0,0
150590,2019,0,0,0
150590,2020,1,0,0
150600,2012,0,0,0
150600,2013,1,0,0
150600,2014,0,0,0
150600,2015,0,0,0
150600,2016,0,0,0
150600,2017,0,0,0
150600,2018,0,0,0
150600,2019,0,0,0
150600,2020,0,0,0
150616,2012,0,0,0
150616,2013,0,0,0
150616,2014,0,0,0
150616,2015,1,0,0
150616,2016,0,0,0
150616,2017,0,0,0
150616,2018,0,0,0
150616,2019,0,0,0
150616,2020,0,0,0
150618,2012,0,0,0
150618,2013,0,0,0
150618,2014,0,0,0
150618,2015,0,0,0
150618,2016,0,0,0
150618,2017,0,0,0
150618,2018,0,0,0
150618,2019,0,0,0
150618,2020,1,0,0
150630,2012,1,0,0
150630,2013,1,0,0
150630,2014,0,0,0
150630,2015,0,0,0
150630,2016,0,0,0
150630,2017,0,0,0
150630,2018,0,0,0
150630,2019,0,0,0
150630,2020,0,0,0
150635,2012,0,0,0
150635,2013,0,0,0
150635,2014,0,0,0
150635,2015,0,0,0
150635,2016,0,0,0
150635,2017,1,0,0
150635,2018,1,0,0
150635,2019,0,1,0
150635,2020,1,0,0
150650,2012,0,0,0
150650,2013,0,0,0
150650,2014,0,0,0
150650,2015,0,0,0
150650,2016,0,0,0
150650,2017,0,0,0
150650,2018,0,0,0
150650,2019,1,3,0
150650,2020,1,0,0
150680,2012,0,0,0
150680,2013,3,0,0
150680,2014,2,0,0
150680,2015,0,0,0
150680,2016,2,0,0
150680,2017,0,0,0
150680,2018,0,0,0
150680,2019,0,0,0
150680,2020,0,1,1
150720,2012,0,0,0
150720,2013,0,0,0
150720,2014,0,0,0
150720,2015,0,0,0
150720,2016,0,0,0
150720,2017,1,0,0
150720,2018,0,0,0
150720,2019,0,0,0
150720,2020,0,0,0
150760,2012,0,0,0
150760,2013,0,0,0
150760,2014,0,0,0
150760,2015,0,0,0
150760,2016,0,0,0
150760,2017,1,0,0
150760,2018,0,0,0
150760,2019,0,0,0
150760,2020,0,0,0
150780,2012,0,0,0
150780,2013,0,0,0
150780,2014,0,0,0
150780,2015,0,0,0
150780,2016,1,0,0
150780,2017,0,0,0
150780,2018,0,0,0
150780,2019,0,0,0
150780,2020,0,0,0
150800,2012,0,0,0
150800,2013,0,0,0
150800,2014,0,0,0
150800,2015,0,0,0
150800,2016,0,0,0
150800,2017,1,0,0
150800,2018,0,0,0
150800,2019,0,0,0
150800,2020,0,0,0
150812,2012,0,0,0
150812,2013,0,0,0
150812,2014,0,0,0
150812,2015,0,0,0
150812,2016,0,0,0
150812,2017,0,0,0
150812,2018,1,0,0
150812,2019,0,0,0
150812,2020,0,0,0
150835,2012,0,0,0
150835,2013,0,0,0
150835,2014,0,0,0
150835,2015,0,0,0
150835,2016,0,0,0
150835,2017,1,0,0
150835,2018,0,0,0
150835,2019,0,0,0
150835,2020,0,0,0
160005,2012,41,14,0
160005,2013,60,10,2
160005,2014,37,14,3
160005,2015,32,9,0
160005,2016,36,14,0
160005,2017,33,8,1
160005,2018,54,20,0
160005,2019,35,21,3
160005,2020,24,17,1
160010,2012,119,21,2
160010,2013,101,23,5
160010,2014,109,24,1
160010,2015,130,32,7
160010,2016,106,24,2
160010,2017,104,28,3
160010,2018,139,28,6
160010,2019,103,33,7
160010,2020,89,28,3
160015,2012,118,17,5
160015,2013,132,31,3
160015,2014,127,41,7
160015,2015,100,30,5
160015,2016,110,27,0
160015,2017,123,43,7
160015,2018,129,46,4
160015,2019,150,56,8
160015,2020,113,36,4
160020,2012,147,20,3
160020,2013,168,26,2
160020,2014,188,31,9
160020,2015,145,44,1
160020,2016,141,32,1
160020,2017,130,49,3
160020,2018,163,44,4
160020,2019,140,51,5
160020,2020,96,31,3
160021,2012,36,13,1
160021,2013,52,5,0
160021,2014,30,9,1
160021,2015,48,8,5
160021,2016,47,10,0
160021,2017,47,11,1
160021,2018,38,9,5
160021,2019,33,15,2
160021,2020,22,11,2
160023,2012,76,26,2
160023,2013,114,26,2
160023,2014,93,22,4
160023,2015,113,19,8
160023,2016,93,25,4
160023,2017,96,18,2
160023,2018,93,28,5
160023,2019,103,17,3
160023,2020,97,21,1
160025,2012,50,15,3
160025,2013,75,20,3
160025,2014,80,14,2
160025,2015,73,17,3
160025,2016,53,22,2
160025,2017,67,21,4
160025,2018,89,28,8
160025,2019,74,31,5
160025,2020,75,15,2
160027,2012,803,144,15
160027,2013,934,177,13
160027,2014,912,162,16
160027,2015,820,194,16
160027,2016,675,157,10
160027,2017,711,178,17
160027,2018,805,180,21
160027,2019,720,190,18
160027,2020,658,174,30
160030,2012,7365,2113,255
160030,2013,7488,2172,261
160030,2014,7152,2001,249
160030,2015,7253,2167,273
160030,2016,6930,2283,305
160030,2017,6867,2431,300
160030,2018,7069,2648,340
160030,2019,7667,2879,406
160030,2020,6407,2472,382
160040,2012,261,63,7
160040,2013,284,67,17
160040,2014,314,74,5
160040,2015,325,97,9
160040,2016,327,76,10
160040,2017,285,86,9
160040,2018,355,94,13
160040,2019,333,87,20
160040,2020,249,71,14
160050,2012,335,67,16
160050,2013,405,120,9
160050,2014,417,94,13
160050,2015,51,13,2
160050,2016,22,4,0
160050,2017,343,129,13
160050,2018,375,118,10
160050,2019,426,121,11
160050,2020,389,113,14
160053,2012,243,60,9
160053,2013,236,55,13
160053,2014,296,77,5
160053,2015,283,74,3
160053,2016,195,74,7
160053,2017,259,70,5
160053,2018,246,81,7
160053,2019,234,79,5
160053,2020,182,70,7
160055,2012,22,8,0
160055,2013,29,4,0
160055,2014,26,5,1
160055,2015,32,14,0
160055,2016,32,4,2
160055,2017,41,17,3
160055,2018,37,9,4
160055,2019,32,11,2
160055,2020,31,11,1
160060,2012,1816,413,57
160060,2013,1843,491,53
160060,2014,1862,532,77
160060,2015,1812,557,57
160060,2016,1791,578,64
160060,2017,1579,471,54
160060,2018,1548,543,84
160060,2019,1338,475,68
160060,2020,1129,411,52
160070,2012,77,27,3
160070,2013,104,24,7
160070,2014,90,30,5
160070,2015,133,37,6
160070,2016,127,31,1
160070,2017,95,30,3
160070,2018,116,41,3
160070,2019,145,40,6
160070,2020,125,38,3
160080,2012,158,24,2
160080,2013,217,40,1
160080,2014,194,36,4
160080,2015,183,34,3
160080,2016,167,24,5
160080,2017,185,51,5
160080,2018,220,59,8
160080,2019,221,48,12
160080,2020,192,53,3
170930,2012,1,0,0
170930,2013,0,0,0
170930,2014,0,0,0
170930,2015,0,0,0
170930,2016,0,0,0
170930,2017,0,0,0
170930,2018,0,0,0
170930,2019,0,0,0
170930,2020,0,0,0
210565,2012,0,0,0
210565,2013,0,0,0
210565,2014,0,0,0
210565,2015,0,0,0
210565,2016,0,0,0
210565,2017,1,0,0
210565,2018,0,0,0
210565,2019,0,0,0
210565,2020,0,0,0
210740,2012,1,0,0
210740,2013,0,0,0
210740,2014,0,0,0
210740,2015,0,0,0
210740,2016,0,0,0
210740,2017,0,0,0
210740,2018,0,0,0
210740,2019,0,0,0
210740,2020,0,0,0
210950,2012,0,0,0
210950,2013,0,0,0
210950,2014,0,0,0
210950,2015,1,0,0
210950,2016,0,0,0
210950,2017,0,0,0
210950,2018,0,0,0
210950,2019,0,0,0
210950,2020,0,0,0
211065,2012,0,0,0
211065,2013,0,0,0
211065,2014,0,0,0
211065,2015,0,0,0
211065,2016,0,0,0
211065,2017,0,0,0
211065,2018,0,0,0
211065,2019,0,0,1
211065,2020,0,0,0
211130,2012,0,0,0
211130,2013,0,0,0
211130,2014,1,0,0
211130,2015,0,0,0
211130,2016,0,0,0
211130,2017,0,0,0
211130,2018,0,0,0
211130,2019,0,0,0
211130,2020,0,0,0
211180,2012,0,0,0
211180,2013,0,0,0
211180,2014,0,0,0
211180,2015,0,0,0
211180,2016,0,0,0
211180,2017,0,1,0
211180,2018,0,0,0
211180,2019,0,0,0
211180,2020,0,0,0
211280,2012,0,0,0
211280,2013,0,0,0
211280,2014,0,0,0
211280,2015,0,0,0
211280,2016,0,0,0
211280,2017,0,0,0
211280,2018,0,0,0
211280,2019,0,0,0
211280,2020,1,0,0
230240,2012,0,0,0
230240,2013,0,0,0
230240,2014,0,0,0
230240,2015,0,0,0
230240,2016,0,0,0
230240,2017,1,0,0
230240,2018,0,0,0
230240,2019,0,0,0
230240,2020,0,0,0
231150,2012,0,0,0
231150,2013,1,0,0
231150,2014,0,0,0
231150,2015,0,0,0
231150,2016,1,0,0
231150,2017,0,0,0
231150,2018,0,0,0
231150,2019,0,0,0
231150,2020,0,0,0
241355,2012,0,0,0
241355,2013,0,0,0
241355,2014,0,0,0
241355,2015,0,0,0
241355,2016,0,0,0
241355,2017,0,0,0
241355,2018,0,0,0
241355,2019,0,0,0
241355,2020,1,0,0
250280,2012,0,0,0
250280,2013,0,0,0
250280,2014,0,0,0
250280,2015,1,0,0
250280,2016,0,0,0
250280,2017,0,0,0
250280,2018,0,0,0
250280,2019,0,0,0
250280,2020,0,0,0
250750,2012,0,0,0
250750,2013,0,0,0
250750,2014,0,0,0
250750,2015,0,0,0
250750,2016,0,0,0
250750,2017,0,0,0
250750,2018,0,0,0
250750,2019,0,0,0
250750,2020,1,0,0
251450,2012,0,0,0
251450,2013,0,0,0
251450,2014,0,0,0
251450,2015,0,0,0
251450,2016,0,0,0
251450,2017,0,0,0
251450,2018,0,0,0
251450,2019,0,1,0
251450,2020,0,0,0
261247,2012,1,0,0
261247,2013,0,0,0
261247,2014,1,0,0
261247,2015,0,0,0
261247,2016,0,0,0
261247,2017,0,0,0
261247,2018,0,0,0
261247,2019,0,0,0
261247,2020,0,0,0
291470,2012,1,0,0
291470,2013,0,0,0
291470,2014,0,0,0
291470,2015,0,0,0
291470,2016,0,0,0
291470,2017,0,0,0
291470,2018,0,0,0
291470,2019,0,0,0
291470,2020,0,0,0
313190,2012,0,0,0
313190,2013,0,0,0
313190,2014,0,0,0
313190,2015,0,0,0
313190,2016,0,0,0
313190,2017,0,0,0
313190,2018,0,1,0
313190,2019,0,0,0
313190,2020,0,0,0
313340,2012,1,0,0
313340,2013,0,0,0
313340,2014,0,0,0
313340,2015,0,0,0
313340,2016,0,0,0
313340,2017,0,0,0
313340,2018,0,0,0
313340,2019,0,0,0
313340,2020,0,0,0
314050,2012,0,0,0
314050,2013,0,0,0
314050,2014,0,0,0
314050,2015,0,0,0
314050,2016,0,0,0
314050,2017,0,0,0
314050,2018,0,0,0
314050,2019,0,0,0
314050,2020,0,1,0
314390,2012,0,0,0
314390,2013,0,0,0
314390,2014,0,0,0
314390,2015,0,0,0
314390,2016,0,0,0
314390,2017,0,0,0
314390,2018,1,0,0
314390,2019,0,0,0
314390,2020,0,0,0
316210,2012,0,0,0
316210,2013,0,0,0
316210,2014,0,0,0
316210,2015,1,0,0
316210,2016,0,0,0
316210,2017,0,0,0
316210,2018,0,0,0
316210,2019,0,0,0
316210,2020,0,0,0
355030,2012,0,1,0
355030,2013,0,1,0
355030,2014,0,0,0
355030,2015,0,0,0
355030,2016,0,0,0
355030,2017,0,0,0
355030,2018,0,0,0
355030,2019,0,0,0
355030,2020,0,0,0
420080,2012,2,0,0
420080,2013,0,0,0
420080,2014,0,0,0
420080,2015,1,0,0
420080,2016,0,0,0
420080,2017,0,0,0
420080,2018,0,0,0
420080,2019,0,0,0
420080,2020,0,0,0
420470,2012,0,0,0
420470,2013,0,0,0
420470,2014,0,0,0
420470,2015,1,0,0
420470,2016,0,0,0
420470,2017,1,0,0
420470,2018,1,0,0
420470,2019,0,0,0
420470,2020,0,0,0
420590,2012,0,0,0
